tuplet_name,offsets,parent_W,child_W,visible_H_first,layer_depth,layer_primes,parent_class_b,parent_class_spin_code,parent_class_frequency,child_future_classes_produced,dominant_phi_tuple,dominant_phi_tuple_share,phi_tuple_support_size,boundary_any_fraction
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,23,70934069248,1,6,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,23,70934069250,3,8,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,4,8,2,"(8,2)",0.125,8,0.375
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,134217728,10,2,"(8,1)",0.1,10,0.9
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,134217732,9,3,"(9,12)",0.1111111111111111,9,0.6666666666666666
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,4294967296,18,2,"(7,5)",0.05555555555555555,18,0.8333333333333334
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,4294967300,13,3,"(9,2)",0.07692307692307693,13,0.23076923076923078
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,4429185024,5,4,"(9,1)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,4429185028,9,5,"(9,6)",0.1111111111111111,9,0.5555555555555556
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,137438953472,12,2,"(8,11)",0.08333333333333333,12,0.6666666666666666
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,137438953476,7,4,"(9,10)",0.14285714285714285,7,0.14285714285714285
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,137573171200,17,3,"(9,0)",0.058823529411764705,17,0.5882352941176471
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,137573171204,9,5,"(9,4)",0.1111111111111111,9,0.1111111111111111
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,141733920768,9,4,"(9,11)",0.1111111111111111,9,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,141733920772,5,6,"(9,8)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,141868138496,1,6,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,24,141868138500,3,8,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,8,8,2,"(8,2)",0.125,8,0.375
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,268435456,10,2,"(8,1)",0.1,10,0.9
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,268435464,9,3,"(9,12)",0.1111111111111111,9,0.6666666666666666
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,8589934592,18,2,"(7,5)",0.05555555555555555,18,0.8333333333333334
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,8589934600,13,3,"(9,2)",0.07692307692307693,13,0.23076923076923078
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,8858370048,5,4,"(9,1)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,8858370056,9,5,"(9,6)",0.1111111111111111,9,0.5555555555555556
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,274877906944,12,2,"(8,11)",0.08333333333333333,12,0.6666666666666666
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,274877906952,7,4,"(9,10)",0.14285714285714285,7,0.14285714285714285
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,275146342400,17,3,"(9,0)",0.058823529411764705,17,0.5882352941176471
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,275146342408,9,5,"(9,4)",0.1111111111111111,9,0.1111111111111111
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,283467841536,9,4,"(9,11)",0.1111111111111111,9,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,283467841544,5,6,"(9,8)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,283736276992,1,6,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,25,283736277000,3,8,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,0,8,2,"(7,0)",0.125,8,0.875
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,16,8,4,"(8,2)",0.125,8,0.375
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,536870912,10,4,"(8,1)",0.1,10,0.9
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,536870928,9,6,"(9,12)",0.1111111111111111,9,0.6666666666666666
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,17179869184,18,4,"(7,5)",0.05555555555555555,18,0.8333333333333334
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,17179869200,13,6,"(9,2)",0.07692307692307693,13,0.23076923076923078
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,17716740096,5,8,"(9,1)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,17716740112,9,10,"(9,6)",0.1111111111111111,9,0.5555555555555556
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,549755813888,12,4,"(8,11)",0.08333333333333333,12,0.6666666666666666
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,549755813904,7,8,"(9,10)",0.14285714285714285,7,0.14285714285714285
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,550292684800,17,6,"(9,0)",0.058823529411764705,17,0.5882352941176471
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,550292684816,9,10,"(9,4)",0.1111111111111111,9,0.1111111111111111
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,566935683072,9,7,"(9,11)",0.1111111111111111,9,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,566935683088,5,6,"(9,8)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,567472553984,1,6,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,26,567472554000,3,8,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1,5,2,"(4,2)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,32,5,2,"(7,4)",0.2,5,0.4
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,33,3,4,"(8,2)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1073741824,3,2,"(4,12)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1073741825,7,3,"(8,1)",0.14285714285714285,7,0.8571428571428571
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1073741856,6,3,"(9,12)",0.16666666666666666,6,0.8333333333333334
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1073741857,3,5,"(8,6)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,34359738368,9,2,"(7,5)",0.1111111111111111,9,0.8888888888888888
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,34359738369,9,4,"(6,6)",0.1111111111111111,9,0.7777777777777778
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,34359738400,9,3,"(9,2)",0.1111111111111111,9,0.1111111111111111
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,34359738401,4,6,"(5,8)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,35433480192,1,4,"(9,1)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,35433480193,4,6,"(5,5)",0.25,4,0.75
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,35433480224,5,5,"(9,6)",0.2,5,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,35433480225,4,8,"(5,7)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1099511627776,5,2,"(8,11)",0.2,5,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1099511627777,7,4,"(6,4)",0.14285714285714285,7,0.42857142857142855
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1099511627808,5,4,"(9,10)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1099511627809,2,7,"(8,8)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1100585369600,7,3,"(9,0)",0.14285714285714285,7,0.5714285714285714
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1100585369601,10,5,"(8,5)",0.1,10,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1100585369632,7,5,"(9,4)",0.14285714285714285,7,0.14285714285714285
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1100585369633,2,8,"(8,7)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1133871366144,6,4,"(9,11)",0.16666666666666666,6,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1133871366145,3,5,"(6,8)",0.3333333333333333,3,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1133871366176,5,6,"(9,8)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1134945107968,1,6,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,27,1134945108000,3,8,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2,5,2,"(4,2)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,64,5,2,"(7,4)",0.2,5,0.4
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,66,3,4,"(8,2)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2147483648,3,2,"(4,12)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2147483650,7,3,"(8,1)",0.14285714285714285,7,0.8571428571428571
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2147483712,6,3,"(9,12)",0.16666666666666666,6,0.8333333333333334
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2147483714,3,5,"(8,6)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,68719476736,9,2,"(7,5)",0.1111111111111111,9,0.8888888888888888
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,68719476738,9,4,"(6,6)",0.1111111111111111,9,0.7777777777777778
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,68719476800,9,3,"(9,2)",0.1111111111111111,9,0.1111111111111111
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,68719476802,4,6,"(5,8)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,70866960384,1,4,"(9,1)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,70866960386,4,6,"(5,5)",0.25,4,0.75
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,70866960448,5,5,"(9,6)",0.2,5,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,70866960450,4,8,"(5,7)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2199023255552,5,2,"(8,11)",0.2,5,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2199023255554,7,4,"(6,4)",0.14285714285714285,7,0.42857142857142855
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2199023255616,5,4,"(9,10)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2199023255618,2,7,"(8,8)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2201170739200,7,3,"(9,0)",0.14285714285714285,7,0.5714285714285714
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2201170739202,10,5,"(8,5)",0.1,10,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2201170739264,7,5,"(9,4)",0.14285714285714285,7,0.14285714285714285
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2201170739266,2,8,"(8,7)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2267742732288,6,4,"(9,11)",0.16666666666666666,6,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2267742732290,3,5,"(6,8)",0.3333333333333333,3,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2267742732352,5,6,"(9,8)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2269890215936,1,6,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,28,2269890216000,3,8,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4,5,2,"(4,2)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,128,5,2,"(7,4)",0.2,5,0.4
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,132,3,4,"(8,2)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4294967296,3,2,"(4,12)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4294967300,7,3,"(8,1)",0.14285714285714285,7,0.8571428571428571
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4294967424,6,3,"(9,12)",0.16666666666666666,6,0.8333333333333334
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4294967428,3,5,"(8,6)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,137438953472,9,2,"(7,5)",0.1111111111111111,9,0.8888888888888888
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,137438953476,9,4,"(6,6)",0.1111111111111111,9,0.7777777777777778
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,137438953600,9,3,"(9,2)",0.1111111111111111,9,0.1111111111111111
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,137438953604,4,6,"(5,8)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,141733920768,1,4,"(9,1)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,141733920772,4,6,"(5,5)",0.25,4,0.75
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,141733920896,5,5,"(9,6)",0.2,5,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,141733920900,4,8,"(5,7)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4398046511104,5,2,"(8,11)",0.2,5,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4398046511108,7,4,"(6,4)",0.14285714285714285,7,0.42857142857142855
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4398046511232,5,4,"(9,10)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4398046511236,2,7,"(8,8)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4402341478400,7,3,"(9,0)",0.14285714285714285,7,0.5714285714285714
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4402341478404,10,5,"(8,5)",0.1,10,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4402341478528,7,5,"(9,4)",0.14285714285714285,7,0.14285714285714285
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4402341478532,2,8,"(8,7)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4535485464576,6,4,"(9,11)",0.16666666666666666,6,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4535485464580,3,5,"(6,8)",0.3333333333333333,3,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4535485464704,5,6,"(9,8)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4539780431872,1,6,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,29,4539780432000,3,8,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8,5,2,"(4,2)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,256,5,2,"(7,4)",0.2,5,0.4
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,264,3,4,"(8,2)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8589934592,3,2,"(4,12)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8589934600,7,3,"(8,1)",0.14285714285714285,7,0.8571428571428571
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8589934848,6,3,"(9,12)",0.16666666666666666,6,0.8333333333333334
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8589934856,3,5,"(8,6)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,274877906944,9,2,"(7,5)",0.1111111111111111,9,0.8888888888888888
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,274877906952,9,4,"(6,6)",0.1111111111111111,9,0.7777777777777778
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,274877907200,9,3,"(9,2)",0.1111111111111111,9,0.1111111111111111
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,274877907208,4,6,"(5,8)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,283467841536,1,4,"(9,1)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,283467841544,4,6,"(5,5)",0.25,4,0.75
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,283467841792,5,5,"(9,6)",0.2,5,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,283467841800,4,8,"(5,7)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8796093022208,5,2,"(8,11)",0.2,5,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8796093022216,7,4,"(6,4)",0.14285714285714285,7,0.42857142857142855
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8796093022464,5,4,"(9,10)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8796093022472,2,7,"(8,8)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8804682956800,7,3,"(9,0)",0.14285714285714285,7,0.5714285714285714
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8804682956808,10,5,"(8,5)",0.1,10,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8804682957056,7,5,"(9,4)",0.14285714285714285,7,0.14285714285714285
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,8804682957064,2,8,"(8,7)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,9070970929152,6,4,"(9,11)",0.16666666666666666,6,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,9070970929160,3,5,"(6,8)",0.3333333333333333,3,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,9070970929408,5,6,"(9,8)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,9079560863744,1,6,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,30,9079560864000,3,8,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,0,3,2,"(7,0)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,16,5,4,"(4,2)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,512,5,4,"(7,4)",0.2,5,0.4
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,528,3,8,"(8,2)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17179869184,3,4,"(4,12)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17179869200,7,6,"(8,1)",0.14285714285714285,7,0.8571428571428571
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17179869696,6,6,"(9,12)",0.16666666666666666,6,0.8333333333333334
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17179869712,3,10,"(8,6)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,549755813888,9,4,"(7,5)",0.1111111111111111,9,0.8888888888888888
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,549755813904,9,8,"(6,6)",0.1111111111111111,9,0.7777777777777778
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,549755814400,9,6,"(9,2)",0.1111111111111111,9,0.1111111111111111
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,549755814416,4,6,"(5,8)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,566935683072,1,4,"(9,1)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,566935683088,4,6,"(5,5)",0.25,4,0.75
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,566935683584,5,9,"(9,6)",0.2,5,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,566935683600,4,8,"(5,7)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17592186044416,5,4,"(8,11)",0.2,5,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17592186044432,7,8,"(6,4)",0.14285714285714285,7,0.42857142857142855
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17592186044928,5,8,"(9,10)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17592186044944,2,14,"(8,8)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17609365913600,7,6,"(9,0)",0.14285714285714285,7,0.5714285714285714
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17609365913616,10,10,"(8,5)",0.1,10,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17609365914112,7,10,"(9,4)",0.14285714285714285,7,0.14285714285714285
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,17609365914128,2,16,"(8,7)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,18141941858304,6,8,"(9,11)",0.16666666666666666,6,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,18141941858320,3,5,"(6,8)",0.3333333333333333,3,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,18141941858816,5,12,"(9,8)",0.2,5,0.2
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,18159121727488,1,8,"(9,5)",1.0,1,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,31,18159121728000,3,15,"(9,9)",0.3333333333333333,3,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1,6,2,"(8,11)",0.16666666666666666,6,1.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,32,8,2,"(6,4)",0.125,8,0.625
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,33,4,4,"(4,8)",0.25,4,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1024,4,2,"(9,10)",0.25,4,0.25
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1025,6,3,"(7,4)",0.16666666666666666,6,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1056,3,4,"(8,10)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1057,2,6,"(8,8)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,34359738368,5,2,"(4,9)",0.2,5,0.8
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,34359738369,5,4,"(9,0)",0.2,5,0.6
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,34359738400,11,3,"(8,1)",0.09090909090909091,11,0.9090909090909091
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,34359738401,6,6,"(8,5)",0.16666666666666666,6,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,34359739392,5,3,"(8,9)",0.2,5,0.4
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,34359739393,8,5,"(9,4)",0.125,8,0.5
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,34359739424,3,5,"(8,7)",0.3333333333333333,3,0.3333333333333333
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,34359739425,2,8,"(8,6)",0.5,2,0.0
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1099511627776,8,2,"(7,1)",0.125,8,0.75
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1099511627777,7,4,"(9,11)",0.14285714285714285,7,0.7142857142857143
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1099511627808,8,4,"(6,8)",0.125,8,0.375
quad_alt_0618,"[0,2,6,18]",30030,510510,46,2,11 13,32,1099511627809,4,7,"(0,8)",0.25,4,1.0
