case,variant,timestep,full_radius_mean,full_radius_std,subspace,subspace_radius_mean,subspace_radius_std,ratio_mean,ratio_std,direction_metric_mean,direction_metric_std,match_condition,success_condition,notes
D_failure_mismatch,original_s42,0,2.44948959,2.4e-07,h3,1.0,0.0,0.40824834,6e-08,1.0,0.0,mismatched,failure,subspace=h3;t=0;n_samples=1539;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_failure_mismatch,original_s42,0,2.44948959,2.4e-07,h2,1.0,2e-08,0.40824834,6e-08,1.0,0.0,mismatched,failure,subspace=h2;t=0;n_samples=1539;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_failure_mismatch,original_s42,0,2.44948959,2.4e-07,block3_ang,1.7320503,4.8e-07,0.70710659,1.8e-07,1.0,0.0,mismatched,failure,subspace=block3_ang;t=0;n_samples=1539;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_failure_mismatch,original_s42,1,1.41549659,0.20324086,full,1.41549659,0.20324086,1.0,0.0,-0.08307629,0.71380168,mismatched,failure,subspace=full;t=1;n_samples=1539;full_cos_mean=0.020213;h3_cos_mean=-0.083076
D_failure_mismatch,original_s42,1,1.41549659,0.20324086,h3,0.4312008,0.2006361,0.30286062,0.13246211,-0.08307629,0.71380168,mismatched,failure,subspace=h3;t=1;n_samples=1539;full_cos_mean=0.020213;h3_cos_mean=-0.083076
D_failure_mismatch,original_s42,1,1.41549659,0.20324086,h2,0.4383027,0.18935633,0.30834335,0.1259916,-0.08307629,0.71380168,mismatched,failure,subspace=h2;t=1;n_samples=1539;full_cos_mean=0.020213;h3_cos_mean=-0.083076
D_failure_mismatch,original_s42,1,1.41549659,0.20324086,block3_ang,0.86841202,0.21247703,0.61423498,0.12522469,-0.08307629,0.71380168,mismatched,failure,subspace=block3_ang;t=1;n_samples=1539;full_cos_mean=0.020213;h3_cos_mean=-0.083076
D_failure_mismatch,original_s42,2,1.32539487,0.19058175,full,1.32539487,0.19058175,1.0,0.0,0.01720683,0.70231551,mismatched,failure,subspace=full;t=2;n_samples=1539;full_cos_mean=-0.012090;h3_cos_mean=0.017207
D_failure_mismatch,original_s42,2,1.32539487,0.19058175,h3,0.36917657,0.17987363,0.27814904,0.12897189,0.01720683,0.70231551,mismatched,failure,subspace=h3;t=2;n_samples=1539;full_cos_mean=-0.012090;h3_cos_mean=0.017207
D_failure_mismatch,original_s42,2,1.32539487,0.19058175,h2,0.38983881,0.17425527,0.29417855,0.12595111,0.01720683,0.70231551,mismatched,failure,subspace=h2;t=2;n_samples=1539;full_cos_mean=-0.012090;h3_cos_mean=0.017207
D_failure_mismatch,original_s42,2,1.32539487,0.19058175,block3_ang,0.78658634,0.19487642,0.59612995,0.13275415,0.01720683,0.70231551,mismatched,failure,subspace=block3_ang;t=2;n_samples=1539;full_cos_mean=-0.012090;h3_cos_mean=0.017207
D_failure_mismatch,original_s42,3,1.31183493,0.18326981,full,1.31183493,0.18326981,1.0,0.0,-0.04655515,0.70690179,mismatched,failure,subspace=full;t=3;n_samples=1539;full_cos_mean=-0.039933;h3_cos_mean=-0.046555
D_failure_mismatch,original_s42,3,1.31183493,0.18326981,h3,0.37220722,0.18937175,0.28227317,0.13496871,-0.04655515,0.70690179,mismatched,failure,subspace=h3;t=3;n_samples=1539;full_cos_mean=-0.039933;h3_cos_mean=-0.046555
D_failure_mismatch,original_s42,3,1.31183493,0.18326981,h2,0.37596485,0.17403427,0.28633237,0.12679772,-0.04655515,0.70690179,mismatched,failure,subspace=h2;t=3;n_samples=1539;full_cos_mean=-0.039933;h3_cos_mean=-0.046555
D_failure_mismatch,original_s42,3,1.31183493,0.18326981,block3_ang,0.77934003,0.1998748,0.59596926,0.13552862,-0.04655515,0.70690179,mismatched,failure,subspace=block3_ang;t=3;n_samples=1539;full_cos_mean=-0.039933;h3_cos_mean=-0.046555
D_failure_mismatch,original_s42,4,1.32743227,0.17891814,full,1.32743227,0.17891814,1.0,0.0,0.01279834,0.70235986,mismatched,failure,subspace=full;t=4;n_samples=1539;full_cos_mean=0.010006;h3_cos_mean=0.012798
D_failure_mismatch,original_s42,4,1.32743227,0.17891814,h3,0.37461317,0.1843846,0.28095776,0.13054813,0.01279834,0.70235986,mismatched,failure,subspace=h3;t=4;n_samples=1539;full_cos_mean=0.010006;h3_cos_mean=0.012798
D_failure_mismatch,original_s42,4,1.32743227,0.17891814,h2,0.37479487,0.17009024,0.28167447,0.12047736,0.01279834,0.70235986,mismatched,failure,subspace=h2;t=4;n_samples=1539;full_cos_mean=0.010006;h3_cos_mean=0.012798
D_failure_mismatch,original_s42,4,1.32743227,0.17891814,block3_ang,0.78228122,0.19575106,0.59061718,0.13043937,0.01279834,0.70235986,mismatched,failure,subspace=block3_ang;t=4;n_samples=1539;full_cos_mean=0.010006;h3_cos_mean=0.012798
D_failure_mismatch,original_s42,5,1.32818544,0.16876391,full,1.32818544,0.16876391,1.0,0.0,-0.01986183,0.70219707,mismatched,failure,subspace=full;t=5;n_samples=1539;full_cos_mean=-0.011520;h3_cos_mean=-0.019862
D_failure_mismatch,original_s42,5,1.32818544,0.16876391,h3,0.36578274,0.18015838,0.27472067,0.12975173,-0.01986183,0.70219707,mismatched,failure,subspace=h3;t=5;n_samples=1539;full_cos_mean=-0.011520;h3_cos_mean=-0.019862
D_failure_mismatch,original_s42,5,1.32818544,0.16876391,h2,0.38285726,0.17500114,0.28791389,0.12765428,-0.01986183,0.70219707,mismatched,failure,subspace=h2;t=5;n_samples=1539;full_cos_mean=-0.011520;h3_cos_mean=-0.019862
D_failure_mismatch,original_s42,5,1.32818544,0.16876391,block3_ang,0.78109741,0.19679052,0.58862072,0.13150834,-0.01986183,0.70219707,mismatched,failure,subspace=block3_ang;t=5;n_samples=1539;full_cos_mean=-0.011520;h3_cos_mean=-0.019862
D_failure_mismatch,original_s42,6,1.33003294,0.17269795,full,1.33003294,0.17269795,1.0,0.0,0.01394007,0.70266002,mismatched,failure,subspace=full;t=6;n_samples=1539;full_cos_mean=-0.003739;h3_cos_mean=0.013940
D_failure_mismatch,original_s42,6,1.33003294,0.17269795,h3,0.37278128,0.18430942,0.27926889,0.13072424,0.01394007,0.70266002,mismatched,failure,subspace=h3;t=6;n_samples=1539;full_cos_mean=-0.003739;h3_cos_mean=0.013940
D_failure_mismatch,original_s42,6,1.33003294,0.17269795,h2,0.38364315,0.17070207,0.28651717,0.11900325,0.01394007,0.70266002,mismatched,failure,subspace=h2;t=6;n_samples=1539;full_cos_mean=-0.003739;h3_cos_mean=0.013940
D_failure_mismatch,original_s42,6,1.33003294,0.17269795,block3_ang,0.7881099,0.20643263,0.59212035,0.13337712,0.01394007,0.70266002,mismatched,failure,subspace=block3_ang;t=6;n_samples=1539;full_cos_mean=-0.003739;h3_cos_mean=0.013940
D_failure_mismatch,original_s42,7,1.33860672,0.16518945,full,1.33860672,0.16518945,1.0,0.0,-0.01787309,0.69419461,mismatched,failure,subspace=full;t=7;n_samples=1539;full_cos_mean=-0.008831;h3_cos_mean=-0.017873
D_failure_mismatch,original_s42,7,1.33860672,0.16518945,h3,0.37444767,0.17751259,0.2785069,0.12399309,-0.01787309,0.69419461,mismatched,failure,subspace=h3;t=7;n_samples=1539;full_cos_mean=-0.008831;h3_cos_mean=-0.017873
D_failure_mismatch,original_s42,7,1.33860672,0.16518945,h2,0.3775956,0.17515469,0.28025651,0.12333743,-0.01787309,0.69419461,mismatched,failure,subspace=h2;t=7;n_samples=1539;full_cos_mean=-0.008831;h3_cos_mean=-0.017873
D_failure_mismatch,original_s42,7,1.33860672,0.16518945,block3_ang,0.77993506,0.20724186,0.58108914,0.13049771,-0.01787309,0.69419461,mismatched,failure,subspace=block3_ang;t=7;n_samples=1539;full_cos_mean=-0.008831;h3_cos_mean=-0.017873
D_failure_mismatch,original_s42,8,1.34827673,0.17132387,full,1.34827673,0.17132387,1.0,0.0,0.02373207,0.70397657,mismatched,failure,subspace=full;t=8;n_samples=1539;full_cos_mean=0.009618;h3_cos_mean=0.023732
D_failure_mismatch,original_s42,8,1.34827673,0.17132387,h3,0.37527257,0.18868592,0.2762495,0.12879895,0.02373207,0.70397657,mismatched,failure,subspace=h3;t=8;n_samples=1539;full_cos_mean=0.009618;h3_cos_mean=0.023732
D_failure_mismatch,original_s42,8,1.34827673,0.17132387,h2,0.38162622,0.17130372,0.28123295,0.11842322,0.02373207,0.70397657,mismatched,failure,subspace=h2;t=8;n_samples=1539;full_cos_mean=0.009618;h3_cos_mean=0.023732
D_failure_mismatch,original_s42,8,1.34827673,0.17132387,block3_ang,0.78111088,0.21066505,0.57761186,0.13005905,0.02373207,0.70397657,mismatched,failure,subspace=block3_ang;t=8;n_samples=1539;full_cos_mean=0.009618;h3_cos_mean=0.023732
D_failure_mismatch,original_s42,9,1.3386184,0.17531371,full,1.3386184,0.17531371,1.0,0.0,0.01973321,0.70320702,mismatched,failure,subspace=full;t=9;n_samples=1539;full_cos_mean=-0.000909;h3_cos_mean=0.019733
D_failure_mismatch,original_s42,9,1.3386184,0.17531371,h3,0.37722915,0.17816532,0.2805157,0.1246106,0.01973321,0.70320702,mismatched,failure,subspace=h3;t=9;n_samples=1539;full_cos_mean=-0.000909;h3_cos_mean=0.019733
D_failure_mismatch,original_s42,9,1.3386184,0.17531371,h2,0.37251443,0.17845705,0.27668309,0.12545946,0.01973321,0.70320702,mismatched,failure,subspace=h2;t=9;n_samples=1539;full_cos_mean=-0.000909;h3_cos_mean=0.019733
D_failure_mismatch,original_s42,9,1.3386184,0.17531371,block3_ang,0.7722038,0.20468314,0.57588619,0.12914331,0.01973321,0.70320702,mismatched,failure,subspace=block3_ang;t=9;n_samples=1539;full_cos_mean=-0.000909;h3_cos_mean=0.019733
D_failure_mismatch,original_s42,10,1.34349775,0.1686464,full,1.34349775,0.1686464,1.0,0.0,-0.00020106,0.70544791,mismatched,failure,subspace=full;t=10;n_samples=1539;full_cos_mean=-0.006863;h3_cos_mean=-0.000201
D_failure_mismatch,original_s42,10,1.34349775,0.1686464,h3,0.37509638,0.1868847,0.27827707,0.13220541,-0.00020106,0.70544791,mismatched,failure,subspace=h3;t=10;n_samples=1539;full_cos_mean=-0.006863;h3_cos_mean=-0.000201
D_failure_mismatch,original_s42,10,1.34349775,0.1686464,h2,0.37931156,0.17564309,0.2805908,0.12329562,-0.00020106,0.70544791,mismatched,failure,subspace=h2;t=10;n_samples=1539;full_cos_mean=-0.006863;h3_cos_mean=-0.000201
D_failure_mismatch,original_s42,10,1.34349775,0.1686464,block3_ang,0.77611101,0.19929288,0.5765025,0.12361968,-0.00020106,0.70544791,mismatched,failure,subspace=block3_ang;t=10;n_samples=1539;full_cos_mean=-0.006863;h3_cos_mean=-0.000201
D_failure_mismatch,original_s42,11,1.34292686,0.1694724,full,1.34292686,0.1694724,1.0,0.0,-0.00681565,0.70323598,mismatched,failure,subspace=full;t=11;n_samples=1539;full_cos_mean=0.003809;h3_cos_mean=-0.006816
D_failure_mismatch,original_s42,11,1.34292686,0.1694724,h3,0.37181455,0.17956206,0.27511457,0.12415785,-0.00681565,0.70323598,mismatched,failure,subspace=h3;t=11;n_samples=1539;full_cos_mean=0.003809;h3_cos_mean=-0.006816
D_failure_mismatch,original_s42,11,1.34292686,0.1694724,h2,0.37753049,0.17443103,0.27905113,0.12015682,-0.00681565,0.70323598,mismatched,failure,subspace=h2;t=11;n_samples=1539;full_cos_mean=0.003809;h3_cos_mean=-0.006816
D_failure_mismatch,original_s42,11,1.34292686,0.1694724,block3_ang,0.759278,0.20254369,0.56359833,0.12374423,-0.00681565,0.70323598,mismatched,failure,subspace=block3_ang;t=11;n_samples=1539;full_cos_mean=0.003809;h3_cos_mean=-0.006816
D_failure_mismatch,original_s42,12,1.34677339,0.16536883,full,1.34677339,0.16536883,1.0,0.0,-0.05901762,0.70253879,mismatched,failure,subspace=full;t=12;n_samples=1539;full_cos_mean=-0.005478;h3_cos_mean=-0.059018
D_failure_mismatch,original_s42,12,1.34677339,0.16536883,h3,0.37293112,0.18319643,0.27492523,0.1259623,-0.05901762,0.70253879,mismatched,failure,subspace=h3;t=12;n_samples=1539;full_cos_mean=-0.005478;h3_cos_mean=-0.059018
D_failure_mismatch,original_s42,12,1.34677339,0.16536883,h2,0.39147806,0.17887589,0.28916237,0.1259362,-0.05901762,0.70253879,mismatched,failure,subspace=h2;t=12;n_samples=1539;full_cos_mean=-0.005478;h3_cos_mean=-0.059018
D_failure_mismatch,original_s42,12,1.34677339,0.16536883,block3_ang,0.77264607,0.20472597,0.57182431,0.12659419,-0.05901762,0.70253879,mismatched,failure,subspace=block3_ang;t=12;n_samples=1539;full_cos_mean=-0.005478;h3_cos_mean=-0.059018
D_failure_mismatch,original_s42,13,1.3385433,0.17013443,full,1.3385433,0.17013443,1.0,0.0,0.01259543,0.71337914,mismatched,failure,subspace=full;t=13;n_samples=1539;full_cos_mean=-0.001230;h3_cos_mean=0.012595
D_failure_mismatch,original_s42,13,1.3385433,0.17013443,h3,0.37895346,0.18487595,0.28139666,0.12784514,0.01259543,0.71337914,mismatched,failure,subspace=h3;t=13;n_samples=1539;full_cos_mean=-0.001230;h3_cos_mean=0.012595
D_failure_mismatch,original_s42,13,1.3385433,0.17013443,h2,0.37351397,0.17103122,0.27709997,0.11927691,0.01259543,0.71337914,mismatched,failure,subspace=h2;t=13;n_samples=1539;full_cos_mean=-0.001230;h3_cos_mean=0.012595
D_failure_mismatch,original_s42,13,1.3385433,0.17013443,block3_ang,0.75661308,0.20631227,0.56322777,0.12620671,0.01259543,0.71337914,mismatched,failure,subspace=block3_ang;t=13;n_samples=1539;full_cos_mean=-0.001230;h3_cos_mean=0.012595
D_failure_mismatch,original_s42,14,1.34054017,0.16951375,full,1.34054017,0.16951375,1.0,0.0,0.00208352,0.70144665,mismatched,failure,subspace=full;t=14;n_samples=1539;full_cos_mean=0.009302;h3_cos_mean=0.002084
D_failure_mismatch,original_s42,14,1.34054017,0.16951375,h3,0.3716293,0.18578364,0.27588573,0.13011467,0.00208352,0.70144665,mismatched,failure,subspace=h3;t=14;n_samples=1539;full_cos_mean=0.009302;h3_cos_mean=0.002084
D_failure_mismatch,original_s42,14,1.34054017,0.16951375,h2,0.36810619,0.1751518,0.27286896,0.12336259,0.00208352,0.70144665,mismatched,failure,subspace=h2;t=14;n_samples=1539;full_cos_mean=0.009302;h3_cos_mean=0.002084
D_failure_mismatch,original_s42,14,1.34054017,0.16951375,block3_ang,0.75227815,0.20482729,0.55908078,0.12659985,0.00208352,0.70144665,mismatched,failure,subspace=block3_ang;t=14;n_samples=1539;full_cos_mean=0.009302;h3_cos_mean=0.002084
D_failure_mismatch,original_s42,15,1.34924805,0.1774376,full,1.34924805,0.1774376,1.0,0.0,-0.01996031,0.71151108,mismatched,failure,subspace=full;t=15;n_samples=1539;full_cos_mean=-0.002703;h3_cos_mean=-0.019960
D_failure_mismatch,original_s42,15,1.34924805,0.1774376,h3,0.37544981,0.18774521,0.27639058,0.13019954,-0.01996031,0.71151108,mismatched,failure,subspace=h3;t=15;n_samples=1539;full_cos_mean=-0.002703;h3_cos_mean=-0.019960
D_failure_mismatch,original_s42,15,1.34924805,0.1774376,h2,0.37163097,0.17152636,0.27406928,0.11857147,-0.01996031,0.71151108,mismatched,failure,subspace=h2;t=15;n_samples=1539;full_cos_mean=-0.002703;h3_cos_mean=-0.019960
D_failure_mismatch,original_s42,15,1.34924805,0.1774376,block3_ang,0.75423461,0.20434679,0.55712599,0.12274183,-0.01996031,0.71151108,mismatched,failure,subspace=block3_ang;t=15;n_samples=1539;full_cos_mean=-0.002703;h3_cos_mean=-0.019960
D_failure_mismatch,original_s42,16,1.34928715,0.16817521,full,1.34928715,0.16817521,1.0,0.0,0.01022505,0.7193715,mismatched,failure,subspace=full;t=16;n_samples=1539;full_cos_mean=0.004478;h3_cos_mean=0.010225
D_failure_mismatch,original_s42,16,1.34928715,0.16817521,h3,0.38054076,0.18510659,0.27966121,0.12645404,0.01022505,0.7193715,mismatched,failure,subspace=h3;t=16;n_samples=1539;full_cos_mean=0.004478;h3_cos_mean=0.010225
D_failure_mismatch,original_s42,16,1.34928715,0.16817521,h2,0.37417081,0.17470279,0.27651203,0.12347291,0.01022505,0.7193715,mismatched,failure,subspace=h2;t=16;n_samples=1539;full_cos_mean=0.004478;h3_cos_mean=0.010225
D_failure_mismatch,original_s42,16,1.34928715,0.16817521,block3_ang,0.75918335,0.19947878,0.56056541,0.12052497,0.01022505,0.7193715,mismatched,failure,subspace=block3_ang;t=16;n_samples=1539;full_cos_mean=0.004478;h3_cos_mean=0.010225
D_failure_mismatch,original_s42,17,1.34554243,0.17501247,full,1.34554243,0.17501247,1.0,0.0,-0.04442275,0.71371055,mismatched,failure,subspace=full;t=17;n_samples=1539;full_cos_mean=-0.001015;h3_cos_mean=-0.044423
D_failure_mismatch,original_s42,17,1.34554243,0.17501247,h3,0.38461828,0.18878655,0.28325489,0.1281368,-0.04442275,0.71371055,mismatched,failure,subspace=h3;t=17;n_samples=1539;full_cos_mean=-0.001015;h3_cos_mean=-0.044423
D_failure_mismatch,original_s42,17,1.34554243,0.17501247,h2,0.37730119,0.17611955,0.2776472,0.11906621,-0.04442275,0.71371055,mismatched,failure,subspace=h2;t=17;n_samples=1539;full_cos_mean=-0.001015;h3_cos_mean=-0.044423
D_failure_mismatch,original_s42,17,1.34554243,0.17501247,block3_ang,0.7547524,0.21217759,0.55677783,0.12091284,-0.04442275,0.71371055,mismatched,failure,subspace=block3_ang;t=17;n_samples=1539;full_cos_mean=-0.001015;h3_cos_mean=-0.044423
D_failure_mismatch,original_s42,18,1.34192121,0.17683712,full,1.34192121,0.17683712,1.0,0.0,-0.03833808,0.6956082,mismatched,failure,subspace=full;t=18;n_samples=1539;full_cos_mean=-0.013866;h3_cos_mean=-0.038338
D_failure_mismatch,original_s42,18,1.34192121,0.17683712,h3,0.37858981,0.18862,0.28012058,0.12902199,-0.03833808,0.6956082,mismatched,failure,subspace=h3;t=18;n_samples=1539;full_cos_mean=-0.013866;h3_cos_mean=-0.038338
D_failure_mismatch,original_s42,18,1.34192121,0.17683712,h2,0.38074711,0.17360073,0.28205162,0.12091263,-0.03833808,0.6956082,mismatched,failure,subspace=h2;t=18;n_samples=1539;full_cos_mean=-0.013866;h3_cos_mean=-0.038338
D_failure_mismatch,original_s42,18,1.34192121,0.17683712,block3_ang,0.74770796,0.20333177,0.55450296,0.1187483,-0.03833808,0.6956082,mismatched,failure,subspace=block3_ang;t=18;n_samples=1539;full_cos_mean=-0.013866;h3_cos_mean=-0.038338
D_failure_mismatch,original_s42,19,1.34342802,0.17535211,full,1.34342802,0.17535211,1.0,0.0,0.00562491,0.70392013,mismatched,failure,subspace=full;t=19;n_samples=1539;full_cos_mean=0.002253;h3_cos_mean=0.005625
D_failure_mismatch,original_s42,19,1.34342802,0.17535211,h3,0.3766571,0.18089366,0.27765229,0.12282421,0.00562491,0.70392013,mismatched,failure,subspace=h3;t=19;n_samples=1539;full_cos_mean=0.002253;h3_cos_mean=0.005625
D_failure_mismatch,original_s42,19,1.34342802,0.17535211,h2,0.37732381,0.17436807,0.27920488,0.12048032,0.00562491,0.70392013,mismatched,failure,subspace=h2;t=19;n_samples=1539;full_cos_mean=0.002253;h3_cos_mean=0.005625
D_failure_mismatch,original_s42,19,1.34342802,0.17535211,block3_ang,0.7502175,0.20892812,0.55543828,0.12332861,0.00562491,0.70392013,mismatched,failure,subspace=block3_ang;t=19;n_samples=1539;full_cos_mean=0.002253;h3_cos_mean=0.005625
D_failure_mismatch,original_s42,20,1.34580445,0.16934426,full,1.34580445,0.16934426,1.0,0.0,-0.29486188,0.54843879,mismatched,failure,subspace=full;t=20;n_samples=1539;full_cos_mean=-0.029957;h3_cos_mean=-0.294862
D_failure_mismatch,original_s42,20,1.34580445,0.16934426,h3,0.36578768,0.17977104,0.27047685,0.1257823,-0.29486188,0.54843879,mismatched,failure,subspace=h3;t=20;n_samples=1539;full_cos_mean=-0.029957;h3_cos_mean=-0.294862
D_failure_mismatch,original_s42,20,1.34580445,0.16934426,h2,0.37403867,0.17885573,0.27682355,0.12588868,-0.29486188,0.54843879,mismatched,failure,subspace=h2;t=20;n_samples=1539;full_cos_mean=-0.029957;h3_cos_mean=-0.294862
D_failure_mismatch,original_s42,20,1.34580445,0.16934426,block3_ang,0.7438792,0.1999035,0.55071843,0.12086483,-0.29486188,0.54843879,mismatched,failure,subspace=block3_ang;t=20;n_samples=1539;full_cos_mean=-0.029957;h3_cos_mean=-0.294862
