tuplet_name,offsets,parent_W,child_W,new_prime,visible_H_first,pre_threshold_H,parent_class_b,parent_class_spin,parent_class_frequency,parent_class_mass_fraction,child_future_classes_produced,extra_child_classes_produced,visible_after_additional_horizon_step
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,4,00000000000010000000000000010000000000000000000100,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,4,00000000000010000000000000010000100000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000000000000000000000000000000000000001000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000000000000000000000001000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000000000000000000000001000000000000001000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000000000000000000100000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000000000000000000100000000000000000001000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000000000000000000100001000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000000000000000000100001000000000000001000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000100000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000100000000000000000000000000000000001000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000100000000000000000001000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000100000000000000000001000000000000001000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000100000000000000100000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000100000000000000100000000000000000001000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,5,00000000000100000000000000100001000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000000000000000000000000000000000000000010000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000000000000000000000000010000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000000000000000000000000010000000000000010000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000000000000000000001000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000000000000000000001000000000000000000010000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000000000000000000001000010000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000000000000000000001000010000000000000010000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000001000000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000001000000000000000000000000000000000010000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000001000000000000000000010000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000001000000000000000000010000000000000010000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000001000000000000001000000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000001000000000000001000000000000000000010000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,6,00000000001000000000000001000010000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000000000000000000000000000000000000000100000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000000000000000000000000100000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000000000000000000000000100000000000000100000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000000000000000000010000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000000000000000000010000000000000000000100000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000000000000000000010000100000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000000000000000000010000100000000000000100000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000010000000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000010000000000000000000000000000000000100000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000010000000000000000000100000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000010000000000000000000100000000000000100000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000010000000000000010000000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000010000000000000010000000000000000000100000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,7,00000000010000000000000010000100000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000000000000000000000000000000000000001000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000000000000000000000001000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000000000000000000000001000000000000001000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000000000000000000100000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000000000000000000100000000000000000001000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000000000000000000100001000000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000000000000000000100001000000000000001000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000100000000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000100000000000000000000000000000000001000000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000100000000000000000001000000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000100000000000000000001000000000000001000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000100000000000000100000000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000100000000000000100000000000000000001000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,8,00000000100000000000000100001000000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000000000000000000000000000000000000000010000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000000000000000000000000010000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000000000000000000000000010000000000000010000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000000000000000000001000000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000000000000000000001000000000000000000010000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000000000000000000001000010000000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000000000000000000001000010000000000000010000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000001000000000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000001000000000000000000000000000000000010000000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000001000000000000000000010000000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000001000000000000000000010000000000000010000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000001000000000000001000000000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000001000000000000001000000000000000000010000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,9,00000001000000000000001000010000000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000000000000000000000000000000000000000100000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000000000000000000000000100000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000000000000000000000000100000000000000100000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000000000000000000010000000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000000000000000000010000000000000000000100000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000000000000000000010000100000000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000000000000000000010000100000000000000100000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000010000000000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000010000000000000000000000000000000000100000000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000010000000000000000000100000000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000010000000000000000000100000000000000100000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000010000000000000010000000000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000010000000000000010000000000000000000100000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,10,00000010000000000000010000100000000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000000000000000000000000000000000000001000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000000000000000000000001000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000000000000000000000001000000000000001000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000000000000000000100000000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000000000000000000100000000000000000001000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000000000000000000100001000000000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000000000000000000100001000000000000001000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000100000000000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000100000000000000000000000000000000001000000000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000100000000000000000001000000000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000100000000000000000001000000000000001000000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000100000000000000100000000000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000100000000000000100000000000000000001000000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,11,00000100000000000000100001000000000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00000000000000000000000000000000000000010000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00000000000000000000000010000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00000000000000000000000010000000000000010000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00000000000000000001000000000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00000000000000000001000000000000000000010000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00000000000000000001000010000000000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00000000000000000001000010000000000000010000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00001000000000000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00001000000000000000000000000000000000010000000000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00001000000000000000000010000000000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00001000000000000000000010000000000000010000000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00001000000000000001000000000000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00001000000000000001000000000000000000010000000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,12,00001000000000000001000010000000000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00000000000000000000000000000000000000100000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00000000000000000000000100000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00000000000000000000000100000000000000100000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00000000000000000010000000000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00000000000000000010000000000000000000100000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00000000000000000010000100000000000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00000000000000000010000100000000000000100000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00010000000000000000000000000000000000000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00010000000000000000000000000000000000100000000000,15,0.002997002997002997,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00010000000000000000000100000000000000000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00010000000000000000000100000000000000100000000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00010000000000000010000000000000000000000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00010000000000000010000000000000000000100000000000,3,0.0005994005994005994,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,13,00010000000000000010000100000000000000000000000000,4,0.0007992007992007992,5,4,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,14,00000000000000000000000000000000000001000000000000,12,0.0023976023976023976,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,14,00000000000000000000001000000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,14,00000000000000000000001000000000000001000000000000,18,0.0035964035964035964,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,14,00000000000000000100000000000000000000000000000000,10,0.001998001998001998,2,1,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,14,00000000000000000100000000000000000001000000000000,8,0.0015984015984015984,3,2,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,14,00000000000000000100001000000000000000000000000000,16,0.003196803196803197,4,3,1
quadruplet,"[0,2,6,8]",30030,510510,17,51,50,14,00000000000000000100001000000000000001000000000000,4,0.0007992007992007992,5,4,1
