j,b_mod_35,f_mod_143,admissible_bit,z1_real,z1_imag,z2_real,z2_imag,radius_C2,local_transport_error
61,26,1,0,-0.17281270342749916,0.8425046691188933,-0.7556342349169979,0.21987971436498868,1.1657652138063146,0.43712133007338977
62,27,1,0,-0.29280153349907195,1.1692483872393844,-0.8108342379277217,0.4099630078888788,1.5094357748226441,0.13842656358231895
63,28,1,0,-0.1753580897851088,1.1248118462301644,-0.7218935326132475,0.5123082387854027,1.4420617715718798,0.47669879957730493
64,29,1,0,0.15579750791231078,0.699699083629262,-0.55964759530736,0.5585712982491489,1.0672670693244337,0.7410804349507131
65,30,1,0,0.5854763107116668,0.04965642813081925,-0.3934982136625222,0.5731402879155825,0.9102630966082323,0.7325623702562548
66,31,1,0,0.9548723844142359,-0.5736719241478178,-0.25170713450136883,0.5558759065295678,1.2701319821543533,0.45574812691803634
67,32,1,0,1.129661524427796,-0.9356323238037578,-0.11072387418239414,0.48546497084011075,1.5490251835737534,0.1210715008295015
68,33,1,0,1.0572704719469033,-0.9213328134873123,0.08043495038674886,0.34015340423612683,1.4452851357833925,0.4287641962176583
69,34,1,0,0.7873201350684509,-0.5801845316378795,0.35446316689208973,0.122551447115735,1.0474493208310365,0.6299415718060764
70,0,2,0,0.5113116317302814,-0.06131519711213545,0.6602565345314468,-0.13105500946623866,0.847533624723677,0.6070527612102188
71,1,2,1,0.2417896048540063,0.3217451551503708,1.0009659821768935,-0.33264022645329877,1.1289661534379352,0.35000046116850586
72,2,2,0,0.1437259159816852,0.4734167293908881,1.1557159846173517,-0.44726487009355603,1.334355964393235,0.23924697574972234
73,3,2,0,0.23813165839443737,0.3824975327104703,1.00356372998487,-0.44225629602860717,1.1856398444626304,0.5384321001393976
74,4,2,0,0.4582017760038701,0.17043638064787947,0.517157850314384,-0.3304143480012981,0.7846166649315877,0.7541321696954316
75,5,2,0,0.6886276733592843,0.017381988624658434,-0.20718396394057012,-0.16780439774687783,0.7386431593551035,0.8039881584973383
76,6,2,0,0.8249047536161799,0.060039496210023045,-0.972403176944136,-0.02961039639135702,1.2769171107590445,0.7270952698012473
77,7,2,0,0.8229146452781628,0.31441098336815354,-1.5504063213146728,0.02564864729175997,1.7833845334521117,0.5965973361780894
78,8,2,0,0.7150339202936395,0.663313200155333,-1.7697978150545257,-0.013603411969338727,2.0207986707388197,0.48934705026690956
79,9,2,0,0.5864836540692607,0.9153208792377274,-1.583227656024114,-0.10291680584463453,1.9232724893222568,0.4983853234956394
80,10,2,0,0.5257147226222951,0.9052243065686516,-1.0841287667990527,-0.16016899007088659,1.5155184931785208,0.6226755496468501
81,11,2,0,0.5752963991211342,0.5845944227821331,-0.46510916597675606,-0.10447187683200708,0.9486608958495729,0.7290778503870204
82,12,2,0,0.7088413037787924,0.055465972927861776,0.06340376610485982,0.10173307531975392,0.7210423872879784,0.7193669278286446
83,13,2,0,0.8456279552764545,-0.471620531568547,0.3578831565575243,0.4273588276786359,1.1172414626590224,0.6040722976775348
84,14,2,0,0.8949204237085053,-0.7759614489132148,0.3925208540682612,0.7772513959519555,1.4700990063114279,0.5173582009436066
85,15,2,0,0.8065426512558477,-0.7333567041041434,0.255211128225415,1.0264369066068393,1.518890564512141,0.5603312977947261
86,16,2,1,0.6008862436523029,-0.37796562396514727,0.09344687121464594,1.0701287635274581,1.2875675434626919,0.6049444901474109
87,17,2,0,0.3619571360029928,0.11234518619381179,0.03767480976187894,0.8679949887785535,0.9478761000255709,0.5521958884212984
88,18,2,0,0.19605933394196262,0.5013144065083726,0.13889105162653698,0.4633187016192501,0.7236783402110919,0.47754929655734835
89,19,2,0,0.17666693730348132,0.6092644666105008,0.34889736756297474,-0.031374755917013275,0.7246572606491956,0.5034113127039331
90,20,2,0,0.30378622732638355,0.401473432638891,0.5501459135483706,-0.4759481238861797,0.8846774168321451,0.5331961290909684
91,21,2,0,0.49954970205483024,0.006031480557999312,0.6181405263653543,-0.7535766136896885,1.0952450440956338,0.4296596129019489
92,22,2,0,0.6439704833433922,-0.34855738694898386,0.4845297271454867,-0.8096234579526376,1.1943405860846779,0.28361227864163474
93,23,2,0,0.6344841913538602,-0.44643719853906005,0.17019569897074305,-0.6633796098559913,1.0348504452519662,0.4534724175037538
94,24,2,0,0.44027178973293407,-0.19334726714526115,-0.22628337332041176,-0.39027527340725987,0.6593492008196856,0.6866763203343585
95,25,2,0,0.12388482157738169,0.3318982882875788,-0.5768133386194048,-0.085195088882596,0.682257835106686,0.7130947302779583
96,26,2,0,-0.18206367373143262,0.9092461563713826,-0.7828580290411375,0.17516259793147113,1.2261420731371202,0.4743101289018354
97,27,2,0,-0.33367943092631275,1.2781333420733225,-0.8154349608025622,0.3544468233802618,1.592335871807912,0.12963016187310436
98,28,2,0,-0.24297709573587342,1.2592625040469234,-0.7171200732314428,0.45597612696417095,1.5384912580003447,0.4625500888078166
99,29,2,0,0.07838264728901924,0.8392840576951478,-0.5675175020743242,0.503674736820393,1.1341542772343802,0.7517121383368403
100,30,2,0,0.5201393019787979,0.17809353582331816,-0.4327393783596786,0.5176770693186815,0.8703534446686259,0.7607875577346336
101,31,2,0,0.919644000283244,-0.4642914363799443,-0.32743487920833975,0.4989501177801639,1.1905781978970296,0.4888583146402413
102,32,2,0,1.1322769763915597,-0.8458151762782378,-0.21073487692581572,0.4310071591486089,1.492524982464043,0.1312962363834163
103,33,2,0,1.0936470663257858,-0.8489302625866753,-0.018867620267182136,0.29652802746462786,1.415991297496241,0.4189459684840208
104,34,2,0,0.845079801743198,-0.5255974174059627,0.28320058805975135,0.09799741627059799,1.0393356450979838,0.6221456737646747
105,0,3,0,0.5634208177077833,-0.035996961742295074,0.620946309603093,-0.14134878592729128,0.8510538160269319,0.6113466223280314
106,1,3,0,0.2946381247796434,0.3176233604828348,1.0013750930455785,-0.3294920515507089,1.139742651963683,0.35657304477126844
107,2,3,0,0.19023090645709778,0.43516988990420263,1.1862540997080846,-0.4472699961023881,1.3538130850816865,0.23328423353480338
108,3,3,0,0.27548619733529744,0.3120632709066924,1.047923515328315,-0.4672119914811104,1.2205354845038487,0.5231587275669131
109,4,3,0,0.48506403305549506,0.07824611359925977,0.5605252219690974,-0.39835989045286935,0.8451560194677541,0.7312777068110622
110,5,3,0,0.7018713028715313,-0.08006539900353819,-0.17213985765595685,-0.28430394426620753,0.7807013880039619,0.7764813081030261
111,6,3,0,0.8183176034129829,-0.02623307200411671,-0.944669322004932,-0.18356282065990032,1.2634980455814793,0.7025677616979256
112,7,3,0,0.7890523562385793,0.24856275845793321,-1.5249082670718173,-0.14071470628851626,1.7405553473899378,0.578628089412412
113,8,3,0,0.6495233194538926,0.6154445117970344,-1.7440012875249282,-0.16223620226193294,1.9668537225295821,0.4693235993250124
114,9,3,0,0.49245963461334513,0.8720107701220372,-1.5619433227386406,-0.2097917670133082,1.8672436380629953,0.4769210761038355
115,10,3,0,0.41565899346594387,0.8482532372326466,-1.0793456181079386,-0.21596228371380483,1.4504939243721346,0.6183529209312806
116,11,3,0,0.4686175861239602,0.500104542873889,-0.4903907136935174,-0.1166322659693841,0.8507603266312666,0.741613247963826
117,12,3,0,0.6256130043666173,-0.058046065420060376,0.001342394103584208,0.11434888203631965,0.6386223029211089,0.7309517093257172
118,13,3,0,0.7989580961685139,-0.6003814013424896,0.2659572805215895,0.4447334413383911,1.1257499613228132,0.594313959307837
119,14,3,0,0.8853972751305793,-0.8948272855458016,0.2923770010277049,0.7884889921791185,1.5138835514277573,0.49498289324039496
120,15,3,0,0.8215275727087686,-0.815211326150005,0.17717618163558901,1.0352135188595433,1.5628613143758268,0.567209848900239
121,16,3,0,0.6193409285762533,-0.4046734515405497,0.06536465492915397,1.0927256153651543,1.3212363894400578,0.6345696155254661
122,17,3,0,0.3629537733923206,0.1422313987292822,0.07338847206969412,0.9248350890489888,1.0063155678877216,0.5637765714728425
123,18,3,0,0.16733718471438025,0.5715675309247723,0.23166520714862393,0.5679916875626098,0.8549704679923228,0.4313728707889961
124,19,3,0,0.11945345433763689,0.6922636892102195,0.47306974858007195,0.11955999023916446,0.8553290135612955,0.4418889159063659
125,20,3,0,0.2317139427377569,0.46909573177876346,0.670636288068599,-0.29725991148580394,0.9010319876026082,0.5162955198171104
126,21,3,0,0.4321506957965101,0.04049676753608871,0.7038379107140779,-0.5769678739765718,1.0083025063033828,0.45449834397664857
127,22,3,0,0.5976908265618474,-0.3484396609403401,0.5197502242226868,-0.6658117421229582,1.0918287837388907,0.31119644875348895
128,23,3,0,0.6152796034113343,-0.4660414792339831,0.15924842587346474,-0.5733849358127868,0.9746250543161806,0.44824613534362384
129,24,3,0,0.44109751023181154,-0.209308865655043,-0.26323954740784233,-0.35926112199987525,0.6608636984088314,0.6910163651271385
130,25,3,0,0.12813052576993494,0.34170237574803525,-0.6144668520802014,-0.10306039043685092,0.7220587937337788,0.7375652153510233
131,26,3,0,-0.1928563820602868,0.9572328224773307,-0.8029082074170111,0.12732837523852333,1.270575603892889,0.5097293607443615
132,27,3,0,-0.37137945514900333,1.3634541710268369,-0.814611465997111,0.2955509007249737,1.6576707006068954,0.13277733545141313
133,28,3,0,-0.3074909393642303,1.3700445428238202,-0.7075464700452576,0.39804059049554746,1.6219220221909487,0.44289236194507703
134,29,3,0,-0.000849637994926763,0.9588629363402185,-0.5695937271511246,0.4498246935583424,1.2025797776099822,0.754632858687466
135,30,3,0,0.44521913245119255,0.29181409227804,-0.46421737354426246,0.4652193000456145,0.8457554654791855,0.7826313228616943
136,31,3,1,0.8673337310838494,-0.36495921968383027,-0.3940203376544274,0.4450985246280877,1.1130263951135528,0.5197184118888091
137,32,3,0,1.1133808758454529,-0.7633407416162089,-0.30262637911620127,0.3775590757787794,1.4340291641209675,0.15117082675709023
138,33,3,0,1.108448825993725,-0.7831052257342054,-0.11465759338288554,0.2505649132344835,1.3848616298690808,0.40835196293005255
139,34,3,0,0.8849200183389732,-0.4776556079292478,0.20739370363965234,0.06803660656462654,1.0290186814560316,0.6111526509102383
140,0,4,0,0.6024191719276706,-0.018337158485462003,0.569148543563943,-0.15726042693446074,0.8437452320504737,0.6118532581153606
141,1,4,1,0.33883292618617533,0.3081407943341589,0.9792743876315058,-0.33081195887976295,1.1305633018144976,0.36259588664949477
142,2,4,0,0.23031895125188104,0.3949535359749396,1.1879276321655206,-0.4479931169095371,1.3494091325263724,0.23210679388991623
143,3,4,0,0.30622318418684125,0.24280609511678053,1.0629901000661985,-0.4877128873071833,1.2331014766204942,0.5074638423794992
144,4,4,0,0.503815988684776,-0.01147658907205965,0.5806054728659986,-0.4570546884962202,0.89440704712646,0.7035081404163159
145,5,4,0,0.7059543090430174,-0.1765251878599697,-0.1493605747718462,-0.3888313720481002,0.8384694661049893,0.7404934562939786
146,6,4,0,0.8032523775687896,-0.11533301220611908,-0.9159787764830236,-0.32583525159971083,1.266373489902104,0.6695881060650366
147,7,4,0,0.7492340395424378,0.17547824195807676,-1.4862625271025272,-0.29857713211570486,1.7000790754260244,0.5582034815790315
148,8,4,0,0.581282782836294,0.5576208116283707,-1.6965132532845186,-0.30739757275145735,1.9030189514259963,0.45512256596387013
149,9,4,0,0.3979051939995441,0.8194210590246789,-1.5154027033340758,-0.31864208199639976,1.7965960995939425,0.4607589009172563
150,10,4,0,0.30492228793466664,0.7862757145409566,-1.0506518653173755,-0.2783743075280315,1.3757066177578687,0.6125629625945981
151,11,4,0,0.3586568505454479,0.41695288797580593,-0.4969299997194866,-0.13866159697295197,0.7540894577772873,0.7496948344675511
152,12,4,0,0.5353516842551751,-0.16443963151389343,-0.04947587350305062,0.11514270946405347,0.5738880760643934,0.7404077499269831
153,13,4,0,0.7424678756244677,-0.7193465277702585,0.1768101020908439,0.4491381275588966,1.1409228033385623,0.5862589524712929
154,14,4,0,0.8660805210838828,-1.0055376652242338,0.18658994025803585,0.7859692231270126,1.5536295860641653,0.47364139034800556
155,15,4,0,0.8301214240337592,-0.8941141417142461,0.08585152720335927,1.0297493225612744,1.5988420275598814,0.5747098826318379
156,16,4,0,0.6370227977774257,-0.43474916743873065,0.01781143788323256,1.1012833938904931,1.3445992876895627,0.6676808711196848
157,17,4,0,0.36854932143014046,0.16435591054113288,0.08570724670245708,0.9690785668414871,1.0532333400084184,0.5881395227774728
158,18,4,0,0.14568593194542037,0.6338042299893557,0.3001716772222759,0.6630577869004232,0.976053716398297,0.39977228573605933
159,19,4,0,0.06732521470482547,0.7714341551007103,0.5756130873646867,0.2651450668668812,1.0006376332221105,0.37957374095379615
160,20,4,0,0.1586558123138608,0.5396923089009128,0.7753898472627279,-0.11930672516240252,0.9653512132767342,0.49992948805242254
161,21,4,0,0.35586518777552717,0.08415797064435583,0.7817879896718268,-0.3973560990523526,0.9501615263431302,0.4834168926967258
162,22,4,0,0.5359905397460409,-0.3366498582771183,0.5554587724117666,-0.5171671959308407,0.9882385046998581,0.3507252934409068
163,23,4,0,0.5781996882609728,-0.4769707657054916,0.1552995755983919,-0.47897539763255703,0.9029680949851306,0.4471762428768747
164,24,4,0,0.4266569500050772,-0.22459253728443743,-0.289773035463711,-0.32594633210031826,0.6501441257775082,0.6898032493527095
165,25,4,0,0.12355816440065431,0.3416483084047836,-0.641561954044956,-0.1212067634173951,0.7471833824450407,0.7545031778579262
166,26,4,0,-0.20509385793283508,0.9856608915365389,-0.8145130114137032,0.07752348263912104,1.2973173165378995,0.540689602277373
167,27,4,0,-0.4055430622855756,1.4232158205463274,-0.8078904727675517,0.23474783678328326,1.7022931622033637,0.14524227549826946
168,28,4,0,-0.3681375744200102,1.4542015659362064,-0.6933149924343225,0.3399667602727152,1.6871545705404984,0.4182247931367272
169,29,4,0,-0.08076632689276071,1.0549653488577777,-0.5661224800051556,0.39836973029799716,1.2643845108333331,0.7496682360560173
170,30,4,0,0.36201471461968204,0.38730829297354663,-0.4876869883561146,0.4170695279452114,0.8323748897939863,0.7971468041875156
171,31,4,1,0.7991096023527833,-0.27888222808548924,-0.45032349203061156,0.39569728539125687,1.037168762957603,0.5469172011604578
172,32,4,0,1.0737444103332119,-0.6909658824689456,-0.38433624236687736,0.3266075872833538,1.3728611629460752,0.1767660922079173
173,33,4,0,1.1019239958393272,-0.7261672724344439,-0.20431467371913364,0.2037624383752563,1.3508586222662144,0.39692623847120295
174,34,4,0,0.9066283426879682,-0.4382656346419179,0.12961825385395676,0.03399833771714238,1.0158781900271767,0.5964617399325036
175,0,5,0,0.628275273770145,-0.009637074171763712,0.5071279461342432,-0.1775474509687686,0.8267554317483411,0.6068574171118739
176,1,5,0,0.37424125478785486,0.2923537165235731,0.9361940188340568,-0.3356235825205857,1.1021023738269276,0.36558544236818097
177,2,5,0,0.26406726800983177,0.3523277873998595,1.1614072900981418,-0.4485400553216763,1.3205761873248125,0.23463886331873782
178,3,5,0,0.3308449595738023,0.17491216348015642,1.048695632421883,-0.5025927797211578,1.221644254231678,0.4923059613909238
179,4,5,0,0.5154515743465509,-0.09793198215986704,0.5768536231852391,-0.5046950853716402,0.9288477972231638,0.672028713272612
180,5,5,0,0.7023002992135817,-0.2707831874736709,-0.1395993605441851,-0.4787629345013329,0.9029126058542769,0.6971492222743434
181,6,5,0,0.7814423850363265,-0.2059720113329604,-0.8871075430498719,-0.4531136831992513,1.2827113757280628,0.6293378685340988
182,7,5,0,0.7053991854958772,0.09616815109646973,-1.435176425072272,-0.44436869925956374,1.6625375893941237,0.5367873491708812
183,8,5,0,0.5124063324158438,0.4903650122177256,-1.627917720039467,-0.44584681035916923,1.8308231963335748,0.4480141624710669
184,9,5,0,0.30504798700781255,0.7576153444416711,-1.443975170254181,-0.4270575010308966,1.7130317235849242,0.45049683424083037
185,10,5,0,0.19581546797223814,0.7191489632512403,-0.9980445375371864,-0.34603551317763753,1.2928079533056902,0.6049341582784065
186,11,5,0,0.24767113807947203,0.33514002255293046,-0.484174136761216,-0.1700712008879023,0.6610662867173621,0.7530613183148703
187,12,5,0,0.44002601684464976,-0.26330934294105685,-0.08785779913113963,0.10416074854327313,0.5305875610919292,0.7478763085325201
188,13,5,0,0.6775620403094543,-0.8276857524107643,0.09216910884237907,0.4406699734130338,1.1605340121274885,0.5809675174328699
189,14,5,0,0.8375994684419267,-1.1071017436559707,0.07707738366101195,0.7701359736373996,1.589433069148475,0.4539870773245176
190,15,5,0,0.8321379502658599,-0.969364445476813,-0.017166549286114014,1.0107723426100979,1.6291336395235148,0.5807341422144858
191,16,5,0,0.6531147367371376,-0.46822036744772794,-0.04844579578569635,1.0964031978292872,1.3602338545910784,0.7006724565466902
192,17,5,0,0.3776698247470808,0.17774944737277742,0.07427144090778905,1.0006221313779617,1.0867337573222395,0.6217464029943781
193,18,5,0,0.13021876479518116,0.6862497341760792,0.34298617359947664,0.7472390542999797,1.078842594595273,0.38773207699297996
194,19,5,0,0.01993925002073914,0.8446553451844051,0.6544748805189777,0.40280561157671213,1.142116437053594,0.318638378197435
195,20,5,0,0.0849541004268198,0.611407771276882,0.8623966536400887,0.05436281593043323,1.0619416019360965,0.48244438034186055
196,21,5,0,0.2716053359424995,0.13593974651053387,0.8506832225250734,-0.21858642820865817,0.9293497968345659,0.5113980127955993
197,22,5,0,0.46004483785541717,-0.31327885574953124,0.591448747095217,-0.36703988275720967,0.8912433956400917,0.39451216464550154
198,23,5,0,0.5243284014599614,-0.4785258530118043,0.1592328380603575,-0.38238174920264545,0.8218747857297146,0.44966285992464655
199,24,5,0,0.39769986738227664,-0.23822662339513534,-0.3043092354851557,-0.29118718296111773,0.6263475033338278,0.6826309184552922
200,25,5,0,0.11055450210066595,0.3323437519766119,-0.6564402907840958,-0.13927039783036427,0.7569575724498394,0.7625941324808325
201,26,5,0,-0.21856553037332352,0.9942617119031814,-0.816481765950886,0.026893322293519734,1.3052559012462948,0.5650090568781381
202,27,5,0,-0.4358319530964195,1.4560632073677275,-0.7948131851542001,0.17346309741564778,1.7239161814455564,0.16240228572793344
203,28,5,0,-0.4241812623140283,1.5094280902219526,-0.674575378487728,0.2831040292704888,1.7301741922420588,0.3892898436787555
204,29,5,0,-0.16013237398855804,1.1247217424862659,-0.5574217478433645,0.35047535749776476,1.3130854337789644,0.7369633400090576
205,30,5,0,0.27213960812167654,0.461600258619224,-0.5030824133582928,0.3743135321968277,0.8248256179835979,0.8036952773889087
206,31,5,0,0.7166678816610217,-0.20878678070781867,-0.49547655154700104,0.35193076895284736,0.9625783353428858,0.5692992211456845
207,32,5,0,1.01480202201455,-0.6310043565445352,-0.454088620479077,0.2795350542608236,1.3085587352779375,0.20486542333363394
208,33,5,0,1.0749979656307749,-0.6800273566716406,-0.2853992061324429,0.15764067655872657,1.3131493143199842,0.38480453770317014
209,34,5,0,0.9105714286602399,-0.4090160448996639,0.05249171448193119,-0.002644779088963918,0.9995983326433654,0.5776956378510072
210,0,6,0,0.6413730873976254,-0.010973780394095528,0.4374024213316978,-0.2008132617841907,0.8019518098921767,0.595061317198038
211,1,6,1,0.40099318263646605,0.2693749759736571,0.8742076128811391,-0.342803959999017,1.0559885963456603,0.36352392714820514
212,2,6,0,0.2917093990744011,0.30675014750047874,1.1081045467554356,-0.4479586946818859,1.2679718865894,0.2392821363331357
213,3,6,0,0.3499663320348135,0.10836532083890259,1.0057525705855577,-0.5107693489197823,1.1860198300845628,0.4784146769588309
214,4,6,0,0.5210776473833907,-0.1805276277246076,0.5493720587124276,-0.5397059040883132,0.9472086680220986,0.6381638404605259
215,5,6,0,0.692453140664438,-0.3617442729366453,-0.14322875635748022,-0.5517971478756178,0.9671322764078774,0.6479239919579611
216,6,6,0,0.7547229448549047,-0.2968416175063025,-0.8587754884058295,-0.562413539539403,1.308253032986405,0.5835282498890754
217,7,6,0,0.6595371288122818,0.011786533738744958,-1.372599112557732,-0.574765167656924,1.6277320014073224,0.516299965266506
218,8,6,0,0.4449716935350515,0.41438862245099867,-1.5392465112581584,-0.574442139545461,1.7518508305704188,0.44880498167949207
219,9,6,0,0.21605481033357135,0.6867858146324167,-1.3485621626419528,-0.5325646097056803,1.6188265522498364,0.446354134209288
220,10,6,0,0.09059453351180644,0.6467154287372255,-0.9220215337419776,-0.41738340478058295,1.2044836364762852,0.5952493923395205
221,11,6,0,0.13792220135824884,0.25448807410615887,-0.4519541844551043,-0.2101113052157754,0.5763645191332673,0.7516047753830568
222,12,6,0,0.3416947341597941,-0.3545360033965203,-0.11282728314812908,0.0817150658375092,0.5117210342211138,0.7534687822226382
223,13,6,0,0.6057992850319703,-0.9248530028216428,0.013732313557220372,0.4196558495015381,1.1826434200679203,0.5793147537773605
224,14,6,0,0.8007384449288816,-1.1986952724686202,-0.03408279849255445,0.741619493005955,1.6214849746406028,0.4369484050554234
225,15,6,0,0.8274721094666057,-1.0402423780038759,-0.12994404600178844,0.9791743411943986,1.6560441245586037,0.5836696093092528
226,16,6,1,0.6667600364495317,-0.5049211217168815,-0.132154080522385,1.078858854301425,1.3714646965435586,0.7305254859769794
227,17,6,0,0.3890922928770945,0.18172278677630158,0.0393024001118214,1.0195670395727556,1.1070129224393916,0.6604679064667267
228,18,6,0,0.11986443862994059,0.7273696016510122,0.35928171860080743,0.8194956160095763,1.1593491445779773,0.39680687075861665
229,19,6,0,-0.023157077278267182,0.9098987891979128,0.7081222417013492,0.530218925388962,1.269260128911591,0.26252255148908726
230,20,6,0,0.011015448867905946,0.6822886531420621,0.9300024424341049,0.22043647644836992,1.1743661819903297,0.46233046890592033
231,21,6,0,0.18056383848868,0.19452359760819424,0.9093570504490377,-0.044309190590019,0.9483334220453885,0.5345231909494269
232,22,6,0,0.37148710767445015,-0.2786909558913658,0.6274446680936155,-0.21863821854968005,0.8106545517010663,0.4368998774908624
233,23,6,0,0.45527799163006294,-0.47017258967221415,0.17171478231302678,-0.28574299948136705,0.7344898515018425,0.45458367876796657
234,24,6,0,0.3554410881294831,-0.24918740509265996,-0.3055421692513755,-0.2557882249192534,0.5892506794104384,0.6692715428614768
235,25,6,0,0.08980511573310539,0.3147063235928451,-0.6576689479906286,-0.1568705712556919,0.7511603358793302,0.7608590146081728
236,26,6,0,-0.2329567590807113,0.98329994618866,-0.8077511484730284,-0.023440916489883907,1.29389297478632,0.5809703047339084
237,27,6,0,-0.4619400613394146,1.461311586291487,-0.7749560806177077,0.11304169244221123,1.721091375731272,0.18018293336872135
238,28,6,0,-0.4749345042426616,1.5341282300000658,-0.6514813263059395,0.2286528308106573,1.7480910287986808,0.3570904321748492
239,29,6,0,-0.23764609792776764,1.1659390439548736,-0.5438654892903012,0.3070946806852374,1.3438699101567997,0.716964805365284
240,30,6,0,0.1774757578972385,0.5123270577404897,-0.5105068514796179,0.3377921533529841,0.8177392267763023,0.8019336445951318
241,31,6,1,0.622183748831608,-0.1568468227754818,-0.5288950332795174,0.31475864283234184,0.8891099496633228,0.5859474132847716
242,32,6,0,0.9386085922801206,-0.5852670631411203,-0.5104344104429938,0.23757686833568295,1.241172703709028,0.23319397549406698
243,33,6,0,1.0292439569195517,-0.6461491505691218,-0.35571881929820187,0.11368877692450828,1.2713429372274467,0.3722704838150494
244,34,6,0,0.8976803779694381,-0.3911363106213146,-0.02140695254328133,-0.04033577506723738,0.9802565515441719,0.5546235909901792
245,0,7,0,0.6424933276256921,-0.023170085302309247,0.36265914100511465,-0.22557137169416294,0.7718410621228992,0.5756104186440936
246,1,7,1,0.41946803911105873,0.2384038886040796,0.7958576317735547,-0.3511443037879468,0.9947268680759336,0.3549245316549581
247,2,7,0,0.31361578806977114,0.257600442331246,1.0301164481451088,-0.4452945000235758,1.193373344308569,0.24436353150108225
248,3,7,0,0.3642812627554326,0.042960404243409606,0.9356215235449228,-0.511297831429921,1.1275458050442615,0.46619075770938656
249,4,7,0,0.5218645783482859,-0.25888113764956094,0.49889908508991093,-0.5607985752544968,0.9501354749068098,0.6032702162377557
250,5,7,0,0.6780150404486058,-0.44844993097954433,-0.16023697382456215,-0.6060223767939709,1.026523621075302,0.5946473779421346
251,6,7,0,0.72496363737749,-0.38663809865043547,-0.8316337302261905,-0.651156597653478,1.3381632451854317,0.5344934994748439
252,7,7,0,0.6136194993362283,-0.0763903923283017,-1.29970476752161,-0.6867677489192264,1.5947560332789774,0.4990220683792725
253,8,7,0,0.3809756178846291,0.3305839979788474,-1.4319617459874283,-0.6902126514255083,1.667733835868736,0.45762596503076863
254,9,7,0,0.1329688577648032,0.607262802697833,-1.2305821755734094,-0.6326808516977503,1.5169266230176328,0.4481069429075911
255,10,7,0,-0.008602528833997378,0.5688258235971849,-0.823573106323263,-0.49069417168512075,1.1147601772031737,0.5834483973948705
256,11,7,0,0.03161262648903276,0.17466759125199624,-0.4004876781642533,-0.2577840086618466,0.5082825012436244,0.7453566205114206
257,12,7,0,0.24244574202236757,-0.43826667783295664,-0.12364239315544122,0.04837863990261952,0.5181559156349997,0.757250678286479
258,13,7,0,0.5288425767139844,-1.0105796412643848,-0.056863272073649496,0.3866427777980268,1.2056831058026132,0.5818613846774497
259,14,7,0,0.7564077302881931,-1.2796657449128088,-0.14469351843944858,0.7012136806264418,1.6499496699351341,0.4236761821870793
260,15,7,0,0.8160977829489493,-1.1060170178600157,-0.2502498814734347,0.9359755881262711,1.6816552975791264,0.5824287277947982
261,16,7,0,0.6770859572718348,-0.5444910328526945,-0.2316033444354798,1.0495594528945424,1.3820749012646534,0.7548573070877851
262,17,7,0,0.4014849432907981,0.1758857400026935,-0.018405868764469015,1.026195528037615,1.1160385257664203,0.7003519648151458
263,18,7,0,0.11340922891288799,0.755907739779228,0.3488426585322313,0.879031088970634,1.2159954852093369,0.42403242592174245
264,19,7,0,-0.06249793483551227,0.9652766803116262,0.7355715861447573,0.6453560084251924,1.3759414948921878,0.2170569458816014
265,20,7,0,-0.06268508481011026,0.7503277556691179,0.9769403975728831,0.37591141968477976,1.2894351851273471,0.43840017588835134
266,21,7,0,0.0841925837425503,0.2583729039923329,0.9568022086066968,0.12210924548428599,1.0021108136838324,0.5499166202645529
267,22,7,0,0.2723698580004169,-0.23352667186310644,0.663095661390064,-0.07494423142257917,0.7576493516109374,0.4740089269472213
268,23,7,0,0.37314508122651885,-0.4515703896132772,0.19316105068869813,-0.19104430238645181,0.6457260916182033,0.46050608428142614
269,24,7,0,0.3015237664776045,-0.25644108088817963,-0.29248771842742055,-0.22047241834462636,0.5392919083386518,0.6497001293692592
270,25,7,0,0.06227078861887559,0.28992583030676783,-0.6440979769594748,-0.17361066123744553,0.73002568709113,0.7486649420646463
271,26,7,0,-0.24786175863704216,0.9535561874779261,-0.7874306363522148,-0.07240405408402258,1.2633266435035482,0.5872870950588833
272,27,7,0,-0.48360496668541764,1.4389581362469503,-0.7479533704228928,0.05471878385557724,1.693193040178142,0.19577329514154693
273,28,7,0,-0.5197790368299475,1.5274547007213188,-0.6241890107198882,0.17763776353662522,1.7390960887832763,0.3229294666213185
274,29,7,0,-0.31197719378234057,1.1771571853104266,-0.5258676127718912,0.26894716754373005,1.3534763143330117,0.6903978469897768
275,30,7,0,0.0801184198297848,0.5377995596071248,-0.5102179258940523,0.3080817702471997,0.8067738447495159,0.7917977283649004
276,31,7,0,0.5182466604728755,-0.12462950478487754,-0.5502807770989029,0.2848904624560172,0.8173638258432946,0.5961705648228
277,32,7,0,0.8477768817936315,-0.5550186415181995,-0.5522820355675512,0.2017837252171209,1.1715389247948942,0.2601230171289872
278,33,7,0,0.9668330151642955,-0.6255148768068212,-0.4133875298816794,0.07331335158414586,1.2256830902400966,0.3596907630799279
279,34,7,0,0.8694179415667652,-0.3854667698310142,-0.08961597191928987,-0.07749481465093959,0.9583885728048773,0.5271755561705128
280,0,8,0,0.6327820635922812,-0.04677118978403516,0.2856664729778593,-0.2503120131968614,0.7395012656731533,0.5480867993380468
