family,n,seed,max_mono_clique_present,max_mono_independent_present,delay_score,force_index,red_density,spectral_radius,spectral_gap,adjacency_energy,knob_growth,knob_order,knob_parity,knob_hash,knob_stopping,knob_asymmetry
fib_no_parity_flip,10,12,4,4,2.5,0.4,0.4444444444444444,4.204655418309583,2.2915524232398683,16.130862767490036,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,13,4,4,2.5,0.4,0.6,5.566405041596819,4.506129150243534,16.259482717097463,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,14,4,4,2.5,0.4,0.5111111111111111,4.71241396717857,2.2636802783542884,16.950643200230175,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,15,4,4,2.5,0.4,0.5111111111111111,4.71241396717857,2.2636802783542884,16.950643200230175,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,16,4,4,2.5,0.4,0.6,5.566405041596819,4.506129150243534,16.259482717097463,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,17,4,4,2.5,0.4,0.4888888888888889,4.687358544096599,2.6886203016803822,16.87425618205487,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,18,5,5,2.0,0.5,0.6444444444444445,5.870867219322008,3.7434389715407974,17.950605689743444,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,19,5,5,2.0,0.5,0.4888888888888889,4.630726330649737,3.307084918934488,14.219932236153042,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,20,4,4,2.5,0.4,0.5111111111111111,4.829574885494237,3.3364997127463463,16.528317077096023,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,21,5,5,2.0,0.5,0.4888888888888889,4.630726330649737,3.307084918934488,14.219932236153042,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,22,4,4,2.5,0.4,0.4444444444444444,4.204655418309583,2.2915524232398683,16.130862767490036,fib,normal,none,phi,trim,on
fib_no_parity_flip,10,23,5,5,2.0,0.5,0.6,5.521314173405903,3.7412931693518043,17.971488016989404,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,0,5,5,2.4,0.4166666666666667,0.5454545454545454,6.187853203275239,4.5338829148452024,21.61442472641307,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,1,5,5,2.4,0.4166666666666667,0.6515151515151515,7.29112641084959,5.789416307180874,22.45844578646876,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,2,5,5,2.4,0.4166666666666667,0.5757575757575758,6.525381757507398,4.3984774395189925,22.799878045697696,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,3,5,5,2.4,0.4166666666666667,0.5757575757575758,6.525381757507398,4.3984774395189925,22.799878045697696,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,4,4,4,3.0,0.3333333333333333,0.5151515151515151,5.880327886333212,3.3430684881012245,21.649501199753683,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,5,4,4,3.0,0.3333333333333333,0.4696969696969697,5.333009687431946,2.908490285644416,21.786260863451723,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,6,4,4,3.0,0.3333333333333333,0.5909090909090909,6.658213632224074,4.876940387890454,22.217066781987043,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,7,5,5,2.4,0.4166666666666667,0.5,5.742042931335672,3.809925875304952,22.33185519437852,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,8,5,5,2.4,0.4166666666666667,0.48484848484848486,5.4664719773856305,3.601214186513519,18.991812692381032,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,9,5,5,2.4,0.4166666666666667,0.6363636363636364,7.125134246332892,4.847367411786951,22.42279937002042,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,10,4,4,3.0,0.3333333333333333,0.5151515151515151,5.880327886333212,3.3430684881012245,21.649501199753683,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,11,5,5,2.4,0.4166666666666667,0.48484848484848486,5.558866800537213,3.5684796028795187,19.99889262992048,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,12,5,5,2.4,0.4166666666666667,0.4393939393939394,5.08072967311048,3.09536837011441,20.868486056109077,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,13,4,4,3.0,0.3333333333333333,0.5909090909090909,6.658213632224074,4.876940387890454,22.217066781987043,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,14,4,4,3.0,0.3333333333333333,0.5151515151515151,5.880327886333212,3.3430684881012245,21.649501199753683,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,15,4,4,3.0,0.3333333333333333,0.5151515151515151,5.880327886333212,3.3430684881012245,21.649501199753683,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,16,4,4,3.0,0.3333333333333333,0.5909090909090909,6.658213632224074,4.876940387890454,22.217066781987043,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,17,4,4,3.0,0.3333333333333333,0.4696969696969697,5.333009687431946,2.908490285644416,21.786260863451723,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,18,5,5,2.4,0.4166666666666667,0.6363636363636364,7.125134246332892,4.847367411786951,22.42279937002042,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,19,5,5,2.4,0.4166666666666667,0.48484848484848486,5.558866800537213,3.5684796028795187,19.99889262992048,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,20,5,5,2.4,0.4166666666666667,0.5,5.742042931335672,3.809925875304952,22.33185519437852,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,21,5,5,2.4,0.4166666666666667,0.48484848484848486,5.558866800537213,3.5684796028795187,19.99889262992048,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,22,5,5,2.4,0.4166666666666667,0.4393939393939394,5.08072967311048,3.09536837011441,20.868486056109077,fib,normal,none,phi,trim,on
fib_no_parity_flip,12,23,5,5,2.4,0.4166666666666667,0.5757575757575758,6.525381757507398,4.3984774395189925,22.799878045697696,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,0,6,6,2.3333333333333335,0.42857142857142855,0.5274725274725275,7.039160249821173,5.235448069052845,25.090901467046827,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,1,6,6,2.3333333333333335,0.42857142857142855,0.6263736263736264,8.282022102464154,5.974327733757896,28.126902582597513,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,2,6,6,2.3333333333333335,0.42857142857142855,0.5714285714285714,7.597410321426828,4.3429374952571935,28.424853490190863,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,3,6,6,2.3333333333333335,0.42857142857142855,0.5494505494505495,7.348384395633978,4.223669349707447,28.324507386476103,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,4,5,5,2.8,0.35714285714285715,0.5054945054945055,6.753906911119676,3.0814852876285537,26.502208289352332,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,5,5,5,2.8,0.35714285714285715,0.4725274725274725,6.274053534416296,3.3485066306853506,26.095148131427873,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,6,5,5,2.8,0.35714285714285715,0.5824175824175825,7.726158322063229,5.212097023174722,27.275859470424805,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,7,6,6,2.3333333333333335,0.42857142857142855,0.4945054945054945,6.6555539050397865,3.7437725039859973,27.57950789466497,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,8,5,5,2.8,0.35714285714285715,0.4945054945054945,6.533666029891142,4.10820712751989,24.49472552111009,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,9,6,6,2.3333333333333335,0.42857142857142855,0.6153846153846154,8.137460248497632,4.894501406076024,28.085986420680754,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,10,5,5,2.8,0.35714285714285715,0.5164835164835165,6.876652853352903,3.397188964437769,26.260107136560606,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,11,6,6,2.3333333333333335,0.42857142857142855,0.4835164835164835,6.474652246746635,4.438992527053095,22.976751305054673,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,12,5,5,2.8,0.35714285714285715,0.45054945054945056,6.117386776196932,3.494136756450571,26.730845970329383,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,13,5,5,2.8,0.35714285714285715,0.5824175824175825,7.726158322063229,5.212097023174722,27.275859470424805,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,14,5,5,2.8,0.35714285714285715,0.5054945054945055,6.753906911119676,3.0814852876285537,26.502208289352332,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,15,5,5,2.8,0.35714285714285715,0.5164835164835165,6.876652853352903,3.397188964437769,26.260107136560606,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,16,5,5,2.8,0.35714285714285715,0.5824175824175825,7.726158322063229,5.212097023174722,27.275859470424805,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,17,5,5,2.8,0.35714285714285715,0.4725274725274725,6.274053534416296,3.3485066306853506,26.095148131427873,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,18,6,6,2.3333333333333335,0.42857142857142855,0.6153846153846154,8.137460248497632,4.894501406076024,28.085986420680754,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,19,6,6,2.3333333333333335,0.42857142857142855,0.4835164835164835,6.474652246746635,4.438992527053095,22.976751305054673,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,20,6,6,2.3333333333333335,0.42857142857142855,0.4945054945054945,6.6555539050397865,3.7437725039859973,27.57950789466497,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,21,6,6,2.3333333333333335,0.42857142857142855,0.4835164835164835,6.474652246746635,4.438992527053095,22.976751305054673,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,22,5,5,2.8,0.35714285714285715,0.45054945054945056,6.117386776196932,3.494136756450571,26.730845970329383,fib,normal,none,phi,trim,on
fib_no_parity_flip,14,23,6,6,2.3333333333333335,0.42857142857142855,0.5494505494505495,7.348384395633978,4.223669349707447,28.324507386476103,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,0,6,6,2.6666666666666665,0.375,0.5166666666666667,7.896354086393869,5.256110127797273,30.80011060725527,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,1,6,6,2.6666666666666665,0.375,0.6166666666666667,9.323675387479998,6.791718657111616,32.93460692587261,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,2,6,6,2.6666666666666665,0.375,0.5666666666666667,8.60498017311106,4.9114512433156365,33.964319439556476,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,3,6,6,2.6666666666666665,0.375,0.5333333333333333,8.159413659782691,4.5338501225893175,32.869449478911335,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,4,6,6,2.6666666666666665,0.375,0.5,7.640094210703589,3.3312847336420823,30.691126129377068,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,5,5,5,3.2,0.3125,0.4666666666666667,7.1570260226799345,3.5241589487249607,32.04239201733868,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,6,5,5,3.2,0.3125,0.5666666666666667,8.631164296910605,5.867211094714609,31.650036572443376,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,7,6,6,2.6666666666666665,0.375,0.5,7.653021397517149,4.435300947851281,33.331127632630455,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,8,6,6,2.6666666666666665,0.375,0.49166666666666664,7.480837877827904,4.762963399979667,27.816809014089948,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,9,6,6,2.6666666666666665,0.375,0.6,9.089715643898218,5.219800440356881,33.04270458299991,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,10,6,6,2.6666666666666665,0.375,0.525,8.021839586185553,3.8112079915918082,31.971822330128816,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,11,6,6,2.6666666666666665,0.375,0.48333333333333334,7.396277084566048,4.432458423920556,28.548638409891765,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,12,5,5,3.2,0.3125,0.4583333333333333,7.0165091341486345,3.8581869917815657,32.48526989389457,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,13,5,5,3.2,0.3125,0.5666666666666667,8.631164296910605,5.867211094714609,31.650036572443376,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,14,6,6,2.6666666666666665,0.375,0.5,7.640094210703589,3.3312847336420823,30.691126129377068,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,15,6,6,2.6666666666666665,0.375,0.525,8.021839586185553,3.8112079915918082,31.971822330128816,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,16,5,5,3.2,0.3125,0.5666666666666667,8.631164296910605,5.867211094714609,31.650036572443376,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,17,5,5,3.2,0.3125,0.4666666666666667,7.1570260226799345,3.5241589487249607,32.04239201733868,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,18,6,6,2.6666666666666665,0.375,0.6,9.089715643898218,5.219800440356881,33.04270458299991,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,19,6,6,2.6666666666666665,0.375,0.48333333333333334,7.396277084566048,4.432458423920556,28.548638409891765,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,20,6,6,2.6666666666666665,0.375,0.49166666666666664,7.5395295218522325,4.334818404805315,33.200828923963165,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,21,6,6,2.6666666666666665,0.375,0.48333333333333334,7.396277084566048,4.432458423920556,28.548638409891765,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,22,5,5,3.2,0.3125,0.4583333333333333,7.0165091341486345,3.8581869917815657,32.48526989389457,fib,normal,none,phi,trim,on
fib_no_parity_flip,16,23,6,6,2.6666666666666665,0.375,0.5333333333333333,8.159413659782691,4.5338501225893175,32.869449478911335,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,0,6,6,3.0,0.3333333333333333,0.5163398692810458,8.937589545604219,6.0865875653844785,36.32421956672365,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,1,7,7,2.5714285714285716,0.3888888888888889,0.6078431372549019,10.389349046639893,7.185111223310791,39.328569655017304,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,2,6,6,3.0,0.3333333333333333,0.5686274509803921,9.740692046554964,5.340428495273181,38.89323558568504,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,3,6,6,3.0,0.3333333333333333,0.5294117647058824,9.089856141099418,4.79841377675396,39.06607937980996,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,4,7,7,2.5714285714285716,0.3888888888888889,0.5032679738562091,8.618594268885822,3.616510084736711,36.20385752967151,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,5,6,6,3.0,0.3333333333333333,0.46405228758169936,8.046848308971828,4.296697386988084,37.199154032141806,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,6,6,6,3.0,0.3333333333333333,0.5555555555555556,9.574886138943858,5.878265740647951,37.79434128907461,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,7,7,7,2.5714285714285716,0.3888888888888889,0.5032679738562091,8.694060369898738,4.498390794625917,39.46655110155736,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,8,6,6,3.0,0.3333333333333333,0.49019607843137253,8.404739657414288,4.957865717026612,33.77198709403598,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,9,7,7,2.5714285714285716,0.3888888888888889,0.5947712418300654,10.150226752540732,5.744172608639258,38.89546077809257,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,10,6,6,3.0,0.3333333333333333,0.5294117647058824,9.089867133425956,4.49289123084255,37.773462131068456,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,11,6,6,3.0,0.3333333333333333,0.477124183006536,8.270636947852758,4.939126628100388,33.810257674483154,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,12,6,6,3.0,0.3333333333333333,0.45751633986928103,7.874131208880941,4.121425133954185,38.74617082296582,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,13,6,6,3.0,0.3333333333333333,0.5555555555555556,9.574886138943858,5.878265740647951,37.79434128907461,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,14,7,7,2.5714285714285716,0.3888888888888889,0.5032679738562091,8.618594268885822,3.616510084736711,36.20385752967151,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,15,6,6,3.0,0.3333333333333333,0.5294117647058824,9.089867133425956,4.49289123084255,37.773462131068456,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,16,6,6,3.0,0.3333333333333333,0.5555555555555556,9.574886138943858,5.878265740647951,37.79434128907461,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,17,6,6,3.0,0.3333333333333333,0.46405228758169936,8.046848308971828,4.296697386988084,37.199154032141806,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,18,7,7,2.5714285714285716,0.3888888888888889,0.5947712418300654,10.150226752540732,5.744172608639258,38.89546077809257,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,19,6,6,3.0,0.3333333333333333,0.49019607843137253,8.510355773345253,5.250724151325848,32.98054400280721,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,20,6,6,3.0,0.3333333333333333,0.48366013071895425,8.36346836868595,4.4023205869515865,39.09072434114365,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,21,6,6,3.0,0.3333333333333333,0.49019607843137253,8.510355773345253,5.250724151325848,32.98054400280721,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,22,6,6,3.0,0.3333333333333333,0.45751633986928103,7.874131208880941,4.121425133954185,38.74617082296582,fib,normal,none,phi,trim,on
fib_no_parity_flip,18,23,6,6,3.0,0.3333333333333333,0.5294117647058824,9.089856141099418,4.79841377675396,39.06607937980996,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,0,7,7,2.857142857142857,0.35,0.5157894736842106,9.97587142709665,6.396893752601031,41.889769771082264,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,1,7,7,2.857142857142857,0.35,0.5947368421052631,11.4069529334683,7.816464320805895,43.90125064714918,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,2,6,6,3.3333333333333335,0.3,0.5684210526315789,10.879195129879566,5.837001186902922,44.453704175383606,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,3,6,6,3.3333333333333335,0.3,0.5263157894736842,10.101332873370817,5.037406834238191,44.28898435516955,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,4,7,7,2.857142857142857,0.35,0.5052631578947369,9.650038992531623,3.9485059437613304,42.197289499933206,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,5,6,6,3.3333333333333335,0.3,0.46842105263157896,9.07725367658171,4.4839430022727225,42.95165342976096,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,6,6,6,3.3333333333333335,0.3,0.5421052631578948,10.458933854843686,6.564222270467031,42.211553937901954,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,7,7,7,2.857142857142857,0.35,0.5052631578947369,9.744960412990434,5.191068351374787,44.6383204469944,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,8,7,7,2.857142857142857,0.35,0.49473684210526314,9.45062046422363,5.781579343581206,38.45283411686169,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,9,7,7,2.857142857142857,0.35,0.5894736842105263,11.259429690522456,6.046719694741526,44.20200541620359,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,10,7,7,2.857142857142857,0.35,0.5263157894736842,10.057648639153921,4.511786533909158,43.283882169908125,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,11,6,6,3.3333333333333335,0.3,0.47368421052631576,9.172939089616555,5.397827549855754,38.26177297995425,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,12,7,7,2.857142857142857,0.35,0.45789473684210524,8.855558682828123,4.473186622357088,43.30714995702749,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,13,6,6,3.3333333333333335,0.3,0.5421052631578948,10.458933854843686,6.564222270467031,42.211553937901954,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,14,7,7,2.857142857142857,0.35,0.5052631578947369,9.650038992531623,3.9485059437613304,42.197289499933206,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,15,7,7,2.857142857142857,0.35,0.5263157894736842,10.057648639153921,4.511786533909158,43.283882169908125,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,16,6,6,3.3333333333333335,0.3,0.5421052631578948,10.458933854843686,6.564222270467031,42.211553937901954,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,17,6,6,3.3333333333333335,0.3,0.46842105263157896,9.07725367658171,4.4839430022727225,42.95165342976096,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,18,7,7,2.857142857142857,0.35,0.5894736842105263,11.259429690522456,6.046719694741526,44.20200541620359,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,19,6,6,3.3333333333333335,0.3,0.49473684210526314,9.584065181899316,5.699684881931859,38.26569293467173,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,20,7,7,2.857142857142857,0.35,0.4789473684210526,9.246937619910025,4.7968203237776335,43.658170299354325,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,21,6,6,3.3333333333333335,0.3,0.49473684210526314,9.584065181899316,5.699684881931859,38.26569293467173,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,22,7,7,2.857142857142857,0.35,0.45789473684210524,8.855558682828123,4.473186622357088,43.30714995702749,fib,normal,none,phi,trim,on
fib_no_parity_flip,20,23,6,6,3.3333333333333335,0.3,0.5263157894736842,10.101332873370817,5.037406834238191,44.28898435516955,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,0,8,8,2.75,0.36363636363636365,0.5064935064935064,10.766605300238261,6.5354278073719,47.224670078695304,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,1,8,8,2.75,0.36363636363636365,0.5844155844155844,12.396985942177796,8.015812906099843,50.254361659782646,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,2,7,7,3.142857142857143,0.3181818181818182,0.5627705627705628,11.960011623285364,6.367289466096663,50.12276197782093,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,3,7,7,3.142857142857143,0.3181818181818182,0.5194805194805194,11.104846736672224,5.5879891487103945,50.008297071492386,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,4,7,7,3.142857142857143,0.3181818181818182,0.5064935064935064,10.782379563819024,4.640540765782373,47.63451211447598,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,5,7,7,3.142857142857143,0.3181818181818182,0.4675324675324675,9.915594482575784,4.642984563962445,48.215199162098465,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,6,6,6,3.6666666666666665,0.2727272727272727,0.5324675324675324,11.324738357013814,6.6546174336036525,48.02972367281127,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,7,8,8,2.75,0.36363636363636365,0.5108225108225108,10.865798377207781,5.581045668355224,51.28699115239685,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,8,8,8,2.75,0.36363636363636365,0.4935064935064935,10.445448837286007,5.967087508548635,43.99589844304176,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,9,8,8,2.75,0.36363636363636365,0.5800865800865801,12.32319698720145,6.628135076490366,49.95183725308624,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,10,8,8,2.75,0.36363636363636365,0.5238095238095238,11.165442155692439,5.200588825626048,48.3123688285297,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,11,7,7,3.142857142857143,0.3181818181818182,0.47186147186147187,10.037124856227614,5.680302320938015,43.749647240939005,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,12,7,7,3.142857142857143,0.3181818181818182,0.46320346320346323,9.939233591702509,4.964895005088458,49.60517684436598,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,13,6,6,3.6666666666666665,0.2727272727272727,0.5324675324675324,11.324738357013814,6.6546174336036525,48.02972367281127,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,14,7,7,3.142857142857143,0.3181818181818182,0.5064935064935064,10.782379563819024,4.640540765782373,47.63451211447598,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,15,8,8,2.75,0.36363636363636365,0.5238095238095238,11.165442155692439,5.200588825626048,48.3123688285297,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,16,6,6,3.6666666666666665,0.2727272727272727,0.5324675324675324,11.324738357013814,6.6546174336036525,48.02972367281127,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,17,7,7,3.142857142857143,0.3181818181818182,0.4675324675324675,9.915594482575784,4.642984563962445,48.215199162098465,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,18,8,8,2.75,0.36363636363636365,0.5800865800865801,12.32319698720145,6.628135076490366,49.95183725308624,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,19,7,7,3.142857142857143,0.3181818181818182,0.49783549783549785,10.574635318123915,6.189159404617804,44.31194459079886,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,20,7,7,3.142857142857143,0.3181818181818182,0.4805194805194805,10.265421284716925,5.112579838647011,50.12031538767471,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,21,7,7,3.142857142857143,0.3181818181818182,0.49783549783549785,10.574635318123915,6.189159404617804,44.31194459079886,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,22,7,7,3.142857142857143,0.3181818181818182,0.46320346320346323,9.939233591702509,4.964895005088458,49.60517684436598,fib,normal,none,phi,trim,on
fib_no_parity_flip,22,23,7,7,3.142857142857143,0.3181818181818182,0.5194805194805194,11.104846736672224,5.5879891487103945,50.008297071492386,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,0,8,8,3.0,0.3333333333333333,0.5036231884057971,11.705306402245203,6.459320045027753,53.855650806842284,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,1,8,8,3.0,0.3333333333333333,0.5760869565217391,13.338421987215643,8.81106696417365,54.890836957023645,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,2,7,7,3.4285714285714284,0.2916666666666667,0.5579710144927537,12.9309062029904,6.90184950686766,56.044913255058454,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,3,7,7,3.4285714285714284,0.2916666666666667,0.5144927536231884,11.977729188344505,5.992851894240952,56.018349584681395,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,4,8,8,3.0,0.3333333333333333,0.5108695652173914,11.84779596186356,5.123967813031264,53.1977273640171,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,5,7,7,3.4285714285714284,0.2916666666666667,0.4673913043478261,10.869249968993865,4.682098871832471,54.810072559957504,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,6,7,7,3.4285714285714284,0.2916666666666667,0.5289855072463768,12.279588638742428,7.288596916646365,52.73759889677666,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,7,8,8,3.0,0.3333333333333333,0.5144927536231884,11.9443630065998,6.454866853083195,56.93105078921518,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,8,8,8,3.0,0.3333333333333333,0.5,11.589938204901939,6.7532307273831975,48.56188974566247,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,9,8,8,3.0,0.3333333333333333,0.572463768115942,13.266125415539104,7.096155992212725,55.8661110476915,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,10,8,8,3.0,0.3333333333333333,0.5253623188405797,12.220262004962006,5.527333543408563,53.8206593194264,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,11,7,7,3.4285714285714284,0.2916666666666667,0.4746376811594203,11.022371018443291,5.633470912585792,49.58577457905815,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,12,8,8,3.0,0.3333333333333333,0.4673913043478261,10.87971762656122,5.591085955468808,55.71758444602855,fib,normal,none,phi,trim,on
fib_no_parity_flip,24,13,7,7,3.4285714285714284,0.2916666666666667,0.5289855072463768,12.279588638742428,7.288596916646365,52.73759889677666,fib,normal,none,phi,trim,on
